 ID,Company,Product,Issue,State,Submitted via,Date received,Date resolved,Timely response?,Consumer disputed?,state name,Date received,Date resolved,Resolution time(in days),Year,QTR (US FLY)
855166,AES/PHEAA,Debt collection,Communication tactics,OR,Web,05/15/2014,05/15/2014,Yes,Yes,Oregon,5/15/2014,5/15/2014,0,2014,Q2
1978327,"Colony Brands, Inc.",Consumer Loan,Managing the loan or lease,PA,Web,06/21/2016,06/26/2016,Yes,No,Pennsylvania,6/21/2016,6/26/2016,5,2016,Q2
985459,"ECMC Group, Inc.",Debt collection,False statements or representation,OR,Web,08/14/2014,08/14/2014,Yes,No,Oregon,8/14/2014,8/14/2014,0,2014,Q3
1584061,"Citizens Financial Group, Inc.",Mortgage,"Application, originator, mortgage broker",CA,Web,09/29/2015,09/30/2015,Yes,No,California,9/29/2015,9/30/2015,1,2015,Q3
2028899,Banco Popular de Puerto Rico,Mortgage,"Loan servicing, payments, escrow account",NC,Email,07/25/2016,07/27/2016,Yes,No,North Carolina,7/25/2016,7/27/2016,2,2016,Q3
2084746,"Linebarger Goggan Blair & Sampson, LLP",Debt collection,"Loan modification,collection,foreclosure",CO,Web,08/27/2016,08/27/2016,Yes,No,Colorado,8/27/2016,8/27/2016,0,2016,Q3
1762045,East West Bank,Bank account or service,"Account opening, closing, or management",CA,Email,01/28/2016,02/02/2016,Yes,Yes,California,1/28/2016,02/02/2016,5,2016,Q1
1466321,Amex,Credit card,Billing disputes,NY,Web,07/14/2015,07/20/2015,Yes,Yes,New York,7/14/2015,7/20/2015,6,2015,Q3
1966868,Comerica,Bank account or service,"Account opening, closing, or management",CA,Phone,06/14/2016,06/14/2016,Yes,No,California,6/14/2016,6/14/2016,0,2016,Q2
1406084,Experian,Credit reporting,Credit reporting company's investigation,RI,Web,04/06/2015,04/06/2015,Yes,Yes,Rhode Island,06/04/2015,06/04/2015,0,2015,Q2
1607785,Fifth Third Financial Corporation,Mortgage,"Loan servicing, payments, escrow account",CA,Email,10/15/2015,10/19/2015,Yes,No,California,10/15/2015,10/19/2015,4,2015,Q4
1618209,"MRS BPO, L.L.C.",Debt collection,Improper contact or sharing of info,CA,Web,10/21/2015,10/21/2015,Yes,No,California,10/21/2015,10/21/2015,0,2015,Q4
1155628,"Seterus, Inc.",Mortgage,Settlement process and costs,FL,Web,12/13/2014,12/13/2014,Yes,No,Florida,12/13/2014,12/13/2014,0,2014,Q4
1016570,Wells Fargo & Company,Mortgage,"Application, originator, mortgage broker",NY,Web,05/09/2014,05/09/2014,Yes,No,New York,09/05/2014,09/05/2014,0,2014,Q3
447195,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",TX,Web,01/07/2013,03/07/2013,Yes,No,Texas,07/01/2013,07/03/2013,2,2013,Q3
1181904,"Adler Wallach & Associates, Inc.",Debt collection,False statements or representation,TN,Web,06/01/2015,06/01/2015,Yes,No,Tennessee,01/06/2015,01/06/2015,0,2015,Q1
1183301,Trustmark Corporation,Credit card,Arbitration,MS,Web,06/01/2015,06/01/2015,Yes,No,Mississippi,01/06/2015,01/06/2015,0,2015,Q1
1269467,Wells Fargo & Company,Mortgage,Settlement process and costs,WI,Web,05/03/2015,05/03/2015,Yes,No,Wisconsin,03/05/2015,03/05/2015,0,2015,Q1
1010180,Banco Popular de Puerto Rico,Bank account or service,"Account opening, closing, or management",PR,Fax,02/09/2014,05/09/2014,Yes,No,#N/A,09/02/2014,09/05/2014,3,2014,Q3
1059169,TD Bank US Holding Company,Credit card,Closing/Cancelling account,NY,Web,06/10/2014,06/10/2014,Yes,No,New York,10/06/2014,10/06/2014,0,2014,Q4
1431959,PNC Bank N.A.,Bank account or service,Problems caused by my funds being low,NC,Web,06/22/2015,06/22/2015,Yes,No,North Carolina,6/22/2015,6/22/2015,0,2015,Q2
2076216,Bank of America,Mortgage,"Application, originator, mortgage broker",FL,Web,08/23/2016,08/23/2016,Yes,No,Florida,8/23/2016,8/23/2016,0,2016,Q3
797272,Ceannate,Student loan,Can't repay my loan,WA,Email,07/04/2014,10/04/2014,Yes,No,Washington,04/07/2014,04/10/2014,3,2014,Q2
1413472,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",NM,Fax,09/06/2015,12/06/2015,Yes,No,New Mexico,06/09/2015,06/12/2015,3,2015,Q2
1474522,"Cash Express, LLC",Payday loan,Received a loan I didn't apply for,KY,Web,07/18/2015,07/18/2015,Yes,No,Kentucky,7/18/2015,7/18/2015,0,2015,Q3
1114230,JPMorgan Chase & Co.,Debt collection,"Loan modification,collection,foreclosure",MA,Web,11/13/2014,11/13/2014,Yes,No,Massachusetts,11/13/2014,11/13/2014,0,2014,Q4
905401,BOK Financial Corp,Bank account or service,Problems caused by my funds being low,OK,Web,06/22/2014,06/22/2014,Yes,No,Oklahoma,6/22/2014,6/22/2014,0,2014,Q2
439193,Ditech Financial LLC,Mortgage,"Loan servicing, payments, escrow account",PA,Web,06/21/2013,06/24/2013,Yes,No,Pennsylvania,6/21/2013,6/24/2013,3,2013,Q2
879846,Bank of America,Mortgage,"Loan servicing, payments, escrow account",MI,Phone,04/06/2014,06/06/2014,Yes,Yes,Michigan,06/04/2014,06/06/2014,2,2014,Q2
795654,Citibank,Debt collection,Communication tactics,NH,Web,05/04/2014,05/04/2014,Yes,No,New Hampshire,04/05/2014,04/05/2014,0,2014,Q2
1992167,"Kwest Mortgage Group,  LLC",Mortgage,"Loan servicing, payments, escrow account",SC,Email,06/29/2016,07/25/2016,Yes,No,South Carolina,6/29/2016,7/25/2016,26,2016,Q2
531694,"Mercantile Adjustment Bureau, LLC",Debt collection,"Loan modification,collection,foreclosure",NY,Web,09/17/2013,11/10/2013,Yes,No,New York,9/17/2013,10/11/2013,24,2013,Q3
1834995,JPMorgan Chase & Co.,Bank account or service,"Account opening, closing, or management",NY,Phone,03/16/2016,03/16/2016,Yes,No,New York,3/16/2016,3/16/2016,0,2016,Q1
1069588,"Navient Solutions, Inc.",Student loan,Dealing with my lender or servicer,MD,Web,10/14/2014,10/14/2014,Yes,No,Maryland,10/14/2014,10/14/2014,0,2014,Q4
1822127,Citibank,Credit card,Arbitration,IL,Web,08/03/2016,08/03/2016,Yes,Yes,Illinois,03/08/2016,03/08/2016,0,2016,Q1
2050169,Equifax,Credit reporting,Improper use of my credit report,TX,Web,08/08/2016,08/08/2016,Yes,Yes,Texas,08/08/2016,08/08/2016,0,2016,Q3
1771995,Sallie Mae,Student loan,Can't repay my loan,PA,Postal mail,03/02/2016,03/02/2016,Yes,No,Pennsylvania,02/03/2016,02/03/2016,0,2016,Q1
1452758,Wells Fargo & Company,Credit card,Delinquent account,LA,Web,06/07/2015,08/07/2015,Yes,No,Louisiana,07/06/2015,07/08/2015,2,2015,Q3
385312,PNC Bank N.A.,Consumer Loan,Shopping for a loan or lease,DE,Web,04/18/2013,04/18/2013,Yes,No,Delaware,4/18/2013,4/18/2013,0,2013,Q2
1198859,JPMorgan Chase & Co.,Bank account or service,Problems caused by my funds being low,IL,Web,01/13/2015,01/13/2015,Yes,No,Illinois,1/13/2015,1/13/2015,0,2015,Q1
506784,"A.R.M. Solutions, Inc.",Debt collection,Communication tactics,CA,Phone,08/28/2013,08/29/2013,Yes,No,California,8/28/2013,8/29/2013,1,2013,Q3
1623312,Nationstar Mortgage,Mortgage,"Loan servicing, payments, escrow account",FL,Web,10/24/2015,10/24/2015,Yes,No,Florida,10/24/2015,10/24/2015,0,2015,Q4
970811,Ditech Financial LLC,Mortgage,Settlement process and costs,CA,Web,05/08/2014,06/08/2014,Yes,No,California,08/05/2014,08/06/2014,1,2014,Q3
445330,JPMorgan Chase & Co.,Mortgage,Settlement process and costs,TX,Email,06/27/2013,08/22/2013,Yes,No,Texas,6/27/2013,8/22/2013,56,2013,Q2
1219884,Bank of America,Bank account or service,Problems caused by my funds being low,TX,Web,02/02/2015,03/02/2015,Yes,No,Texas,02/02/2015,02/03/2015,1,2015,Q1
1726719,U.S. Bancorp,Bank account or service,"Making/receiving payments, sending money",FL,Email,04/01/2016,04/01/2016,Yes,No,Florida,01/04/2016,01/04/2016,0,2016,Q1
2001242,"Navient Solutions, Inc.",Student loan,Can't repay my loan,OH,Web,07/07/2016,07/07/2016,Yes,Yes,Ohio,07/07/2016,07/07/2016,0,2016,Q3
603428,"National Commercial Services, Inc",Debt collection,Communication tactics,MT,Web,11/19/2013,11/19/2013,Yes,No,Montana,11/19/2013,11/19/2013,0,2013,Q4
785943,Experian,Credit reporting,Credit reporting company's investigation,NY,Web,03/31/2014,03/31/2014,Yes,No,New York,3/31/2014,3/31/2014,0,2014,Q1
1069994,M&T Bank Corporation,Mortgage,"Loan servicing, payments, escrow account",NY,Email,10/14/2014,10/20/2014,Yes,No,New York,10/14/2014,10/20/2014,6,2014,Q4
225337,Synchrony Financial,Credit card,Closing/Cancelling account,GA,Web,09/01/2013,09/01/2013,Yes,No,Georgia,01/09/2013,01/09/2013,0,2013,Q1
1632782,Citibank,Credit card,Balance transfer,MD,Web,10/31/2015,10/31/2015,Yes,No,Maryland,10/31/2015,10/31/2015,0,2015,Q4
1161973,Ally Financial Inc.,Consumer Loan,Managing the loan or lease,TN,Email,12/18/2014,12/19/2014,Yes,Yes,Tennessee,12/18/2014,12/19/2014,1,2014,Q4
1849263,Ocwen,Mortgage,"Loan servicing, payments, escrow account",NJ,Email,03/24/2016,03/28/2016,Yes,No,New Jersey,3/24/2016,3/28/2016,4,2016,Q1
767356,JPMorgan Chase & Co.,Debt collection,"Loan modification,collection,foreclosure",FL,Postal mail,03/13/2014,03/18/2014,Yes,No,Florida,3/13/2014,3/18/2014,5,2014,Q1
1861508,Navy FCU,Mortgage,"Application, originator, mortgage broker",FL,Web,03/04/2016,03/04/2016,Yes,No,Florida,04/03/2016,04/03/2016,0,2016,Q2
990862,Resurgent Capital Services L.P.,Debt collection,False statements or representation,GA,Web,08/19/2014,08/19/2014,Yes,No,Georgia,8/19/2014,8/19/2014,0,2014,Q3
1032185,AES/PHEAA,Student loan,Can't repay my loan,NY,Web,09/17/2014,09/17/2014,Yes,No,New York,9/17/2014,9/17/2014,0,2014,Q3
2005329,Synchrony Financial,Debt collection,Communication tactics,NY,Web,10/07/2016,10/07/2016,Yes,No,New York,07/10/2016,07/10/2016,0,2016,Q3
715462,Wells Fargo & Company,Mortgage,"Application, originator, mortgage broker",IL,Web,02/17/2014,02/17/2014,Yes,No,Illinois,2/17/2014,2/17/2014,0,2014,Q1
957577,U.S. Bancorp,Credit card,Identity theft / Fraud / Embezzlement,MO,Email,07/28/2014,07/30/2014,Yes,No,Missouri,7/28/2014,7/30/2014,2,2014,Q3
279784,Wells Fargo & Company,Mortgage,"Application, originator, mortgage broker",FL,Email,01/31/2013,01/31/2013,Yes,No,Florida,1/31/2013,1/31/2013,0,2013,Q1
1924819,U.S. Bancorp,Bank account or service,"Making/receiving payments, sending money",CO,Web,05/13/2016,05/13/2016,Yes,No,Colorado,5/13/2016,5/13/2016,0,2016,Q2
1057446,Capital One,Debt collection,Taking/threatening an illegal action,CA,Web,03/10/2014,03/10/2014,Yes,No,California,10/03/2014,10/03/2014,0,2014,Q4
615070,Experian,Credit reporting,Improper use of my credit report,VA,Web,11/27/2013,11/27/2013,Yes,No,Virginia,11/27/2013,11/27/2013,0,2013,Q4
1881631,AES/PHEAA,Student loan,Dealing with my lender or servicer,FL,Web,04/15/2016,04/15/2016,Yes,No,Florida,4/15/2016,4/15/2016,0,2016,Q2
2065921,HSBC North America Holdings Inc.,Debt collection,Communication tactics,OH,Phone,08/16/2016,08/17/2016,Yes,No,Ohio,8/16/2016,8/17/2016,1,2016,Q3
1579738,JPMorgan Chase & Co.,Credit card,Bankruptcy,CA,Web,09/24/2015,09/24/2015,Yes,No,California,9/24/2015,9/24/2015,0,2015,Q3
247177,"TransUnion Intermediate Holdings, Inc.",Credit reporting,Unable to get credit report/credit score,CA,Web,01/17/2013,01/17/2013,Yes,No,California,1/17/2013,1/17/2013,0,2013,Q1
877425,Citibank,Credit card,Advertising and marketing,CA,Web,02/06/2014,02/06/2014,Yes,No,California,06/02/2014,06/02/2014,0,2014,Q2
585999,Capital One,Credit card,Closing/Cancelling account,NH,Postal mail,05/11/2013,06/11/2013,Yes,No,New Hampshire,11/05/2013,11/06/2013,1,2013,Q4
1303530,SCV Inc.,Debt collection,Communication tactics,TX,Web,03/26/2015,03/26/2015,Yes,No,Texas,3/26/2015,3/26/2015,0,2015,Q1
444052,"Citizens Financial Group, Inc.",Consumer Loan,Managing the loan or lease,VA,Web,06/27/2013,06/27/2013,Yes,No,Virginia,6/27/2013,6/27/2013,0,2013,Q2
1066529,"Monterey Financial Services, Inc.",Debt collection,Communication tactics,OR,Web,10/10/2014,10/24/2014,Yes,No,Oregon,10/10/2014,10/24/2014,14,2014,Q4
1811989,JPMorgan Chase & Co.,Consumer Loan,Taking out the loan or lease,AL,Phone,01/03/2016,02/03/2016,Yes,No,Alabama,03/01/2016,03/02/2016,1,2016,Q1
1531645,Citibank,Credit card,Delinquent account,MN,Web,08/22/2015,08/22/2015,Yes,No,Minnesota,8/22/2015,8/22/2015,0,2015,Q3
1424039,Focus Holding Company,Debt collection,Communication tactics,CO,Web,06/16/2015,06/16/2015,Yes,No,Colorado,6/16/2015,6/16/2015,0,2015,Q2
2009373,Citibank,Credit card,Customer service / Customer relations,IA,Web,12/07/2016,12/07/2016,Yes,No,Iowa,07/12/2016,07/12/2016,0,2016,Q3
2125554,Experian,Credit reporting,Credit reporting company's investigation,CA,Web,09/22/2016,09/22/2016,Yes,Yes,California,9/22/2016,9/22/2016,0,2016,Q3
1368954,Revenue Assistance Corporation dba Revenue Group,Debt collection,"Loan modification,collection,foreclosure",OH,Phone,11/05/2015,12/05/2015,Yes,No,Ohio,05/11/2015,05/12/2015,1,2015,Q2
1997805,Bank of America,Bank account or service,"Account opening, closing, or management",AZ,Web,05/07/2016,05/07/2016,Yes,Yes,Arizona,07/05/2016,07/05/2016,0,2016,Q3
1124715,"Augusta Collection Agency, Inc.",Debt collection,"Loan modification,collection,foreclosure",GA,Web,11/21/2014,11/21/2014,Yes,Yes,Georgia,11/21/2014,11/21/2014,0,2014,Q4
1788993,Pulte Mortgage,Mortgage,"Application, originator, mortgage broker",NY,Web,02/16/2016,02/16/2016,Yes,No,New York,2/16/2016,2/16/2016,0,2016,Q1
942569,JPMorgan Chase & Co.,Bank account or service,"Making/receiving payments, sending money",IL,Web,07/17/2014,07/17/2014,Yes,No,Illinois,7/17/2014,7/17/2014,0,2014,Q3
1695755,Citibank,Credit card,Delinquent account,OR,Web,12/14/2015,12/14/2015,Yes,No,Oregon,12/14/2015,12/14/2015,0,2015,Q4
2082012,Santander Consumer USA Holdings Inc,Consumer Loan,Problems when you are unable to pay,NE,Web,08/25/2016,08/25/2016,Yes,No,Nebraska,8/25/2016,8/25/2016,0,2016,Q3
371600,JPMorgan Chase & Co.,Mortgage,"Application, originator, mortgage broker",SD,Email,02/04/2013,02/04/2013,Yes,No,South Dakota,04/02/2013,04/02/2013,0,2013,Q2
563593,Citibank,Credit card,Advertising and marketing,FL,Web,10/18/2013,10/18/2013,Yes,No,Florida,10/18/2013,10/18/2013,0,2013,Q4
1515615,U.S. Bancorp,Credit card,Late fee,WA,Web,12/08/2015,12/08/2015,Yes,No,Washington,08/12/2015,08/12/2015,0,2015,Q3
466883,GM Financial,Consumer Loan,Managing the loan or lease,CA,Web,07/25/2013,07/26/2013,Yes,No,California,7/25/2013,7/26/2013,1,2013,Q3
1598746,The Western Union Company,Money transfers,Fraud or scam,CO,Phone,08/10/2015,10/13/2015,Yes,No,Colorado,10/08/2015,10/13/2015,5,2015,Q4
1466305,"PayPal Holdings, Inc.",Consumer Loan,Managing the loan or lease,KS,Web,07/13/2015,07/14/2015,Yes,No,Kansas,7/13/2015,7/14/2015,1,2015,Q3
1889845,Citibank,Credit card,Credit card protection / Debt protection,NY,Fax,04/21/2016,04/25/2016,Yes,No,New York,4/21/2016,4/25/2016,4,2016,Q2
1937919,Synchrony Financial,Credit card,Customer service / Customer relations,PA,Web,05/23/2016,05/23/2016,Yes,No,Pennsylvania,5/23/2016,5/23/2016,0,2016,Q2
1361626,Wells Fargo & Company,Money transfers,Fraud or scam,MS,Phone,05/05/2015,06/05/2015,Yes,No,Mississippi,05/05/2015,05/06/2015,1,2015,Q2
1463528,Commerce Bank,Consumer Loan,Managing the loan or lease,KS,Web,11/07/2015,11/07/2015,Yes,No,Kansas,07/11/2015,07/11/2015,0,2015,Q3
665927,"Altisource Portfolio Solutions, S.Ã  r.l.",Debt collection,Communication tactics,PA,Web,01/13/2014,01/16/2014,Yes,No,Pennsylvania,1/13/2014,1/16/2014,3,2014,Q1
1217138,TD Bank US Holding Company,Mortgage,"Loan servicing, payments, escrow account",NJ,Email,01/29/2015,03/02/2015,Yes,No,New Jersey,1/29/2015,02/03/2015,5,2015,Q1
222746,Wells Fargo & Company,Mortgage,Credit decision / Underwriting,MD,Web,04/01/2013,04/01/2013,Yes,No,Maryland,01/04/2013,01/04/2013,0,2013,Q1
1841308,Wells Fargo & Company,Mortgage,"Loan servicing, payments, escrow account",MD,Web,03/21/2016,03/21/2016,Yes,No,Maryland,3/21/2016,3/21/2016,0,2016,Q1
1724079,Bank of America,Bank account or service,"Making/receiving payments, sending money",FL,Phone,12/31/2015,04/01/2016,Yes,No,Florida,12/31/2015,01/04/2016,4,2015,Q4
595616,Bank of America,Credit card,Forbearance / Workout plans,WA,Web,11/13/2013,11/13/2013,Yes,No,Washington,11/13/2013,11/13/2013,0,2013,Q4
1589877,Equifax,Credit reporting,Improper use of my credit report,NY,Web,02/10/2015,02/10/2015,Yes,Yes,New York,10/02/2015,10/02/2015,0,2015,Q4
1366542,"Navient Solutions, Inc.",Student loan,Can't repay my loan,VA,Web,07/05/2015,08/05/2015,Yes,No,Virginia,05/07/2015,05/08/2015,1,2015,Q2
388767,Nationstar Mortgage,Mortgage,"Loan servicing, payments, escrow account",TN,Web,04/22/2013,04/23/2013,Yes,No,Tennessee,4/22/2013,4/23/2013,1,2013,Q2
2140330,"TransUnion Intermediate Holdings, Inc.",Credit reporting,Credit reporting company's investigation,GA,Web,03/10/2016,03/10/2016,Yes,Yes,Georgia,10/03/2016,10/03/2016,0,2016,Q4
502813,"Convergent Resources, Inc.",Debt collection,"Loan modification,collection,foreclosure",FL,Email,08/23/2013,08/26/2013,Yes,No,Florida,8/23/2013,8/26/2013,3,2013,Q3
1347464,Experian,Credit reporting,Credit reporting company's investigation,IN,Web,04/26/2015,04/26/2015,Yes,Yes,Indiana,4/26/2015,4/26/2015,0,2015,Q2
804838,"TransUnion Intermediate Holdings, Inc.",Credit reporting,Credit reporting company's investigation,LA,Web,11/04/2014,11/04/2014,Yes,Yes,Louisiana,04/11/2014,04/11/2014,0,2014,Q2
1436152,Equifax,Credit reporting,Credit reporting company's investigation,WA,Web,06/24/2015,06/24/2015,Yes,No,Washington,6/24/2015,6/24/2015,0,2015,Q2
568663,Equifax,Credit reporting,Improper use of my credit report,NY,Web,10/23/2013,10/25/2013,Yes,Yes,New York,10/23/2013,10/25/2013,2,2013,Q4
1001981,TD Bank US Holding Company,Credit card,Identity theft / Fraud / Embezzlement,CA,Postal mail,08/26/2014,08/29/2014,Yes,No,California,8/26/2014,8/29/2014,3,2014,Q3
1776704,"Aldous & Associates, PLLC",Debt collection,False statements or representation,TX,Web,07/02/2016,07/02/2016,Yes,Yes,Texas,02/07/2016,02/07/2016,0,2016,Q1
683545,City National Bank,Bank account or service,"Account opening, closing, or management",MI,Web,01/25/2014,01/31/2014,Yes,No,Michigan,1/25/2014,1/31/2014,6,2014,Q1
2007042,Professional Collection Service Inc,Debt collection,"Loan modification,collection,foreclosure",GA,Web,11/07/2016,12/07/2016,No,No,Georgia,07/11/2016,07/12/2016,1,2016,Q3
1096264,USAA Savings,Bank account or service,"Account opening, closing, or management",VA,Web,10/31/2014,10/31/2014,Yes,No,Virginia,10/31/2014,10/31/2014,0,2014,Q4
601978,"Harvard Collections, LLC",Debt collection,False statements or representation,IL,Phone,11/18/2013,11/19/2013,Yes,No,Illinois,11/18/2013,11/19/2013,1,2013,Q4
1287064,"Halsted Financial Services, LLC.",Debt collection,Communication tactics,OH,Web,03/17/2015,03/24/2015,Yes,No,Ohio,3/17/2015,3/24/2015,7,2015,Q1
1687384,"Navient Solutions, Inc.",Debt collection,Communication tactics,NY,Web,08/12/2015,08/12/2015,Yes,No,New York,12/08/2015,12/08/2015,0,2015,Q4
893844,"The CBE Group, Inc.",Debt collection,"Loan modification,collection,foreclosure",NY,Email,06/13/2014,06/17/2014,Yes,No,New York,6/13/2014,6/17/2014,4,2014,Q2
240678,JPMorgan Chase & Co.,Mortgage,"Application, originator, mortgage broker",TN,Web,01/17/2013,01/22/2013,Yes,No,Tennessee,1/17/2013,1/22/2013,5,2013,Q1
392934,Bank of America,Mortgage,"Loan servicing, payments, escrow account",CA,Email,04/26/2013,04/29/2013,Yes,No,California,4/26/2013,4/29/2013,3,2013,Q2
1930096,Experian,Credit reporting,Credit reporting company's investigation,NE,Web,05/19/2016,05/19/2016,Yes,No,Nebraska,5/19/2016,5/19/2016,0,2016,Q2
783412,JPMorgan Chase & Co.,Debt collection,False statements or representation,AZ,Web,03/28/2014,03/28/2014,Yes,No,Arizona,3/28/2014,3/28/2014,0,2014,Q1
1752809,Navy FCU,Debt collection,Communication tactics,NC,Web,01/21/2016,01/21/2016,Yes,No,North Carolina,1/21/2016,1/21/2016,0,2016,Q1
377792,People's United Bank,Bank account or service,"Account opening, closing, or management",PA,Web,09/04/2013,10/04/2013,Yes,No,Pennsylvania,04/09/2013,04/10/2013,1,2013,Q2
537821,Santander Bank US,Bank account or service,"Account opening, closing, or management",MA,Web,09/23/2013,09/23/2013,Yes,No,Massachusetts,9/23/2013,9/23/2013,0,2013,Q3
737251,U.S. Bancorp,Mortgage,"Loan servicing, payments, escrow account",TX,Web,02/28/2014,02/28/2014,Yes,No,Texas,2/28/2014,2/28/2014,0,2014,Q1
1897294,JPMorgan Chase & Co.,Credit card,Billing disputes,IL,Web,04/26/2016,04/26/2016,Yes,No,Illinois,4/26/2016,4/26/2016,0,2016,Q2
1231269,ConServe,Debt collection,Improper contact or sharing of info,KS,Web,09/02/2015,09/02/2015,Yes,No,Kansas,02/09/2015,02/09/2015,0,2015,Q1
391945,GM Financial,Consumer Loan,Problems when you are unable to pay,PA,Web,04/25/2013,04/26/2013,Yes,Yes,Pennsylvania,4/25/2013,4/26/2013,1,2013,Q2
1974743,Bank of America,Mortgage,Settlement process and costs,FL,Web,06/18/2016,06/21/2016,Yes,Yes,Florida,6/18/2016,6/21/2016,3,2016,Q2
527073,Wells Fargo & Company,Bank account or service,Problems caused by my funds being low,NC,Phone,09/13/2013,09/17/2013,Yes,No,North Carolina,9/13/2013,9/17/2013,4,2013,Q3
